lat,lon,counts
40.8023476,-4.8708817,1
40.8033391,-3.1759957,1
40.8035491,-8.5295254,1
40.8039689,-0.6979565,1
40.8040165,-4.7611116,1
40.8067209,0.0648657,1
40.8077237,-8.5848776,3
40.8077797,-84.0572225,1
40.808853,-4.3358547,1
40.8088827,-4.5098,1
40.8088861,-96.7077751,1
40.8110158,0.5209333,2
40.8118343,-4.6344621,1
40.8122038,0.706957,3
40.8127979,-0.8438735,1
40.8137532,-3.7667236,2
40.8137643,0.4975899,1
40.8156221,-6.3055378,1
40.8158054,-3.6039309,1
40.8158229,-0.274143,2
40.819725,16.422779,1
40.8199828,-4.2091895,2
40.8203027,-8.46547723873003,1
40.8203657,0.50343,2
40.8216089,-3.6259742,1
40.8225583,-5.3953579,1
40.8232617,-3.6747292,2
40.8235549,-3.4057849,1
40.8248455,-3.0495843,1
40.8266317,-5.514271,3
40.8269883,0.5075861,4
40.8277273,-3.538293,3
40.8277481,0.5030756,1
40.8280275,-3.1541095,1
40.8302999,-4.8379499,1
40.8320487,-3.6752778,1
40.8321551,0.1824787,1
40.832289450000005,-4.889028793440273,1
40.8324095,-0.7994195,1
40.8329637,-0.2421415,1
40.8339836,-8.4160485,1
40.8358114,-3.4966866,1
40.8381404,0.4500961,2
40.8386895,-1.3252771,1
40.8389232,-5.5411976,1
40.8390118,-8.4777807,5
40.8398631,-5.1989493,1
40.8426482,-4.1750006,1
40.8430003,-4.5202241,1
40.8432607,-3.4635907,2
40.8435978,-1.8879403,3
40.8445104,-6.048226,1
40.84584435,-8.648528873790857,1
40.8467254,-8.5257274,1
40.8498115,-8.3939142,2
40.850122,-6.7088436,1
40.8525078,-4.714265672608823,1
40.8548194,-3.483954,2
40.8558747,-3.1779083,1
40.8574402,-5.2103225,1
40.8577626,-0.4264894,1
40.8587766,-3.7097632,2
40.8600646,-5.4357531,1
40.8609724,-4.55353,1
40.86333695,-3.6624598591227406,1
40.8651738,-3.6125468,2
40.8655802,-2.1423641,1
40.8667617,-1.9372983,1
40.8704631,-8.4977106,1
40.8720548,-4.9702253,1
40.8730429,-8.5917777,2
40.8730873,-4.1038239,3
40.8734653,0.1550859,1
40.8754052,0.7123762,4
40.8760816,-6.4675359,1
40.87804045,-4.838050915497525,1
40.8783209,-4.0258865,1
40.8789757,-4.3455922,1
40.8819406,0.0558979,1
40.8838957,0.8024645,7
40.8860164,-74.0072568,1
40.8873352,-1.9607161,1
40.8895348,-7.0325153,1
40.8910157,-6.3057661,1
40.8921754,-0.381274,1
40.8938024,-5.6454046,1
40.8960384,-4.3843027,2
40.89751,-6.96279,1
40.8977193,-8.490675185118615,4
40.8981026,-2.2290338,1
40.9004375,-4.0086736,1
40.9006043,-4.0054657,2
40.9014091,-7.9311761,1
40.9024602,-5.2006416,1
40.9038871,-3.8802853,2
40.9044591,-3.071876,1
40.9050997,-8.569779760353319,1
40.905214,-8.4654957,1
40.9063633,0.5123178,1
40.9080065,0.4911048,1
40.9110193,0.2610217,1
40.9116856,-8.4952939,1
40.9173379,-8.4234658,1
40.9177178,-3.8438216,1
40.9198824,-1.299434,2
40.9211319,-3.5293404,1
40.9217017,-1.4987972,1
40.9220638,-8.4699237,1
40.9221798,0.399879,1
40.9237957,-0.843254,1
40.9249715,-5.6910803,3
40.9254179,-8.5426688,3
40.9260708,-5.5241651,1
40.9263383,-3.6176377,1
40.9263778,-2.9226718,2
40.927724,-5.3482694,1
40.9278946,0.0742598,2
40.9288515,0.2127041,1
40.9289214,-8.2441746,2
40.9298797,-4.9659172,1
40.9305036,-4.0594473,3
40.9308345,-8.6177498,1
40.9313391,-4.1772617,1
40.9329307,-5.6508263,1
40.9347198,-2.0452525,1
40.9364713,-6.7204227,1
40.9366792,-5.5790972,1
40.9374233,-4.065919,2
40.9391772,-0.2311636,1
40.9403552,-8.4032105,1
40.9416701,-8.6304376,1
40.9430522,-5.8721458,2
40.9438737,-4.6038249,1
40.9486321,-5.7337189,1
40.9492102,-5.6306215,2
40.9502159,-4.1241494,3
40.9502448,0.857349,3
40.9512623,-5.4070677,1
40.9518059,-4.0764682,2
40.9536258,-5.2887111,1
40.954172,-8.5534047,1
40.9546405,0.3174395,1
40.9566112,-4.2347062,1
40.9579329,-5.5733874,1
40.9592297,-5.7461394,1
40.9595529,-6.488173,1
40.9602526,-8.6228198,2
40.962603,-5.9177328,2
40.9626362,-6.2649394,1
40.9627792,-0.0768724714003748,1
40.9631983,-3.78393710819314,1
40.9632936,-4.0357823,1
40.9645829,-3.7178222,1
40.9651572,-5.6640182,2
40.96551504999999,-3.707790763414728,1
40.966729,-4.1333505,3
40.9686225,-4.1036217,2
40.97051715,-5.5073118050838,1
40.9730028,-2.4460777,1
40.9738702,-8.5915442,1
40.9740568,0.5172791,1
40.9753365,-0.4442782,2
40.9776248,-5.4252383,2
40.9785475,-5.761562,2
40.9786623,-5.6090032,3
40.9793979,-4.266,2
40.98062745,-8.478287378003797,2
40.9809416,-0.1469954,1
40.9810571,-5.5507326,1
40.9822979,-4.2035613,1
40.9899414,-7.3941885,1
40.9902259,-1.1641434,1
40.9907056,-4.0551203,2
40.990833,-0.0351437,2
40.9930816,0.9226161,4
40.9935287,-5.5022626,1
40.9943499,-4.5976807,1
40.9945859,-8.5247192,1
40.9949984,-5.3743706,1
40.9951206,-4.021769,1
40.9953477,-3.6350501,1
40.9967952,-4.0733164,1
40.9977109,-0.6732902,1
40.9983869,-5.6958422,2
40.99876295,0.8496593807405975,2
40.9994319,-6.6710727,1
40.9995263,-8.5579985,1
40.9996466,-4.1180251,1
40.9998207,-5.9078911,1
40.9999435,-3.027599,1
41.0008772,-2.1590731,1
41.0025333,-2.7715934,2
41.0034097,-4.9013913,1
41.0043695,-5.6750119,1
41.004819,-4.4670801,1
41.0051757,-3.5614,1
41.0063622,-3.6716291,1
41.0076625,-4.8587225,1
41.0080976,-5.5831022,1
41.0083252,-5.3937542,2
41.0083643,-8.6394111,2
41.0086675,-6.4353797,2
41.0088679,-8.584363,1
41.0091562,-5.6489616,1
41.0092568,0.3853936,1
41.010183,0.9378257,8
41.0112597,-5.6515811,1
41.0121101,-3.6022223,1
41.0121247,-3.4444367,1
41.0157341,-5.9711206,1
41.0170682,0.5151803,2
41.0176,-7.774995233633935,1
41.0179102,-4.1574305,1
41.0183885,-8.5477254,1
41.018499,-5.5901998,1
41.019316,-5.6694177,2
41.02200035,-5.600734703915586,1
41.0272882,-4.1112668,1
41.0277653,-5.6422552,2
41.0278556,-3.6929147,1
41.0292742,-5.6186299,1
41.0300958,-0.5923526,1
41.0301159,-8.5783897,1
41.0305323,-8.6290322,4
41.030737,-4.5197726,1
41.0326553,-8.108008158498851,1
41.040595,-4.80129959099075,1
41.0410042,-8.271775,1
41.0416386,0.7345718,1
41.0436303,0.99912,1
41.0458264,-7.7811537,1
41.0465007,-2.2039908,1
41.0468489,-5.7695719,1
41.0472623,-5.3861148,1
41.0481976,-6.7513831,1
41.0493657,-7.5719414,1
41.050254,-0.1329565,2
41.0503605,0.1039187,1
41.050778,-3.941377,1
41.0511694,-4.4693488,1
41.051359000000005,-8.512936800000002,3
41.0520413,0.4388956,1
41.0522121,-5.6948621,2
41.0525942,-5.329936,1
41.0544016,-1.5588897,1
41.0548364,-3.825456,1
41.0550094,-8.6399166,2
41.0572357,0.6342959,1
41.05879005,-8.590010656971135,1
41.0589767,-8.472913113906392,1
41.059077,-0.4741735,1
41.0593529,-3.530299,1
41.0612538,-6.452043,1
41.0615476,-8.4344016,1
41.0632758,-4.7198921,3
41.0648585,-5.0904405,1
41.0655459,-4.9314522,1
41.0673542,0.9769131652954048,1
41.0679423,1.0657579,3
41.0680324,-2.6405659,3
41.0683032,1.1525413,1
41.06883065,1.0986207434149833,1
41.0696753,-3.790457,1
41.0705206,-4.4064428,1
41.0717403,-7.814995487505705,1
41.0725456,-6.6662383,1
41.0732715,-3.8705605,1
41.0749779,-4.157959,2
41.075126,-8.6354469,2
41.0768193,1.1440411,3
41.0775819,0.4776725,3
41.0775877,1.1797522,4
41.0779223,-3.4552928,1
41.0794291,0.7455566564172731,1
41.0805427,-8.6006594,1
41.080622,-4.4259354,1
41.081388,-1.0449678,1
41.0818397,-7.1424138,2
41.08410765,-6.825511111494766,1
41.0846728,0.9613021,2
41.0853427,-8.256597342574569,1
41.0855605,-3.3141991,1
41.0876214,-6.966732,1
41.0893373,0.6412887,6
41.0895339,-4.9994857,1
41.0903872,-5.9987649,1
41.0913764,-6.8078692,1
41.094279,0.3140574,2
41.0960514,-2.0146711,1
41.0988265,-2.3041042,1
41.0994524,-8.4999065,2
41.1005287,0.6517231,3
41.1014359,0.7512122,1
41.1056922,-6.7233216,1
41.1064555,-8.6153529,1
41.1070245,-2.4432501,1
41.1077323,-7.691601,1
41.1109268,1.144961,6
41.1133264,-1.4170637,2
41.1138242,-4.122263,1
41.1139986,1.0387245,2
41.1172364,1.2546057,2
41.1173591,-7.5662701,1
41.119071,1.2155331,1
41.1191749,1.1919093,1
41.1200315,-7.5055061,1
41.1200937,1.0057341,2
41.1203999,0.4097144,1
41.120408,1.1820704,2
41.1212258,-0.5116279,2
41.1217211,-4.3642121,1
41.1221513,0.139357,2
41.122296,-8.5819411,2
41.1223601,-4.2652816,2
41.1236417,-5.1828833,1
41.124492,-8.0130669,1
41.1256289,0.7312995,1
41.1281164,0.8021678,2
41.1281828,-4.3503802,1
41.1300103,-8.6058415,2
41.1303686,0.9618942,2
41.1332787,-8.2097194,1
41.1362847,0.9897786,2
41.13757565,-8.562041548825437,3
41.1376502,-1.6987114,1
41.1387436,1.251514,1
41.1390915,1.0519702,2
41.1392418,-3.6886496,1
41.1398199,-8.5326269,3
41.1404245,-4.6650411,1
41.1409705,1.3618368431424992,3
41.1418377,-7.9500623,1
41.1422215,1.3745315,2
41.1450982,0.8196237,1
41.1460547,-7.980632,1
41.146155,1.3959508,3
41.1494512,-8.6107884,3
41.1528113,1.2151822,3
41.1536564,-8.4122951,1
41.1537832,-6.4878943,1
41.15524699418602,1.100434459933149,1
41.1555121,-4.4878095,3
41.1555564,1.1076133,2
41.1559563,-4.0060215,2
41.1566981,0.8759861,1
41.1576484,-4.5725068,1
41.1600888,-0.4705135,1
41.1616546,-8.12779201865893,1
41.1625016,0.4734986,2
41.1637043,-7.7875821,2
41.1641014,1.4360328,2
41.1680845,0.9746249,1
41.1686281,1.3582853,3
41.1690637,-8.3770562,2
41.16930605,-7.977295769675545,1
41.1712712,-8.54277892397772,2
41.1715857,1.0204424,1
41.1723392,-2.4353741,1
41.1725058,-3.9522939,1
41.1739499,-7.0526159,1
41.1747377,-0.4515985,2
41.1748794,1.3256814,1
41.1751622,1.2754982,3
41.1770998,1.4148506,4
41.1773425,-8.4625916,1
41.1776337,1.2609359,1
41.1779426,0.1676103,2
41.1802558,1.0978312,1
41.1805311,0.5679989,1
41.1806814,-8.6821998,2
41.1807166,-8.5575691,3
41.1809579,1.4922789,1
41.1811894,1.4797306,1
41.181713,-8.6675908,1
41.1817965,1.0457853,1
41.1818477,-4.8057355,1
41.1822282,1.3738261,2
41.1832496,1.5271471,3
41.1835005,0.5894559,1
41.18442535,1.4579375520269875,6
41.1852534,1.2477072943136658,1
41.1853221,-8.6513544,2
41.1865974,1.2082805,2
41.1870253,1.3397991704350516,1
41.1874734,-8.5377585,2
41.1890842,-0.3879281,1
41.1896606,1.5203451,1
41.1901172,-1.8840541,1
41.1909794,-8.4980511,2
41.1910821,-8.6116261,3
41.1912232,-8.6106388,3
41.1917184,0.3422187,2
41.1918453,0.6263184,2
41.1923512,1.2071006,1
41.1924042,1.6063153,2
41.1924256,1.6064222,1
41.1925768,-1.3027612,1
41.192984,-3.9936737,1
41.1934033,0.7771867,1
41.1938981,-8.6977387,2
41.1939779,1.5189722,5
41.1944602,-3.5772991,1
41.195979,-4.4386447,1
41.1960574,1.1111352,1
41.1962185,-5.1463866,1
41.197596,1.6344596,2
41.1981228,-8.4195664,1
41.1991811,-2.8702238,1
41.2005167,-2.6535489,1
41.201249,1.0466915,1
41.2014639,1.5680321,2
41.203628,-8.3973416,1
41.2039194,-8.292240964931633,1
41.2040962,1.280166,1
41.2040993,1.3599407,1
41.2051084,-5.0227588,1
41.2055283,-5.4639875,1
41.2061892,-8.2855653,1
41.2069227,-8.6463005,1
41.2077591,-8.5727501,1
41.2080149,1.2074709,2
41.2081039,0.2449011,1
41.2083363,1.6730541,3
41.2099763,0.9750606,1
41.2129235,-8.628658,3
41.2132393,-0.4456249,1
41.2145609,1.1377856,2
41.2157666,-2.2753018,1
41.2159893,-4.2557274,1
41.2170152,1.73567,1
41.2170785,-8.5515798,3
41.2171245,-8.5541513,1
41.2176667,-4.5228361,1
41.2185533,-6.6197619,2
41.2186447,-3.5920952,1
41.2191791,-4.8514466,1
41.2193089,-8.5865693,1
41.2199677,1.5348566,5
41.2199862,0.7634519,1
41.2201812,1.7308241,1
41.2202567,-8.4112601,1
41.22051,-8.5357218,1
41.2211883,1.4400593,1
41.2215157,1.7316329069978578,1
41.2219305,-4.1762088,1
41.2230204,-3.1835211,1
41.2238494,-8.6968605,1
41.2241992,1.7256327,7
41.226369,-4.1130553,1
41.2272366,-3.0524038,1
41.2272853,1.7476848,3
41.2273989,1.746008,1
41.2274616,1.7288143,2
41.2306008,-5.4964931,1
41.232208,-8.6273183,2
41.233358,0.844888,1
41.2339483,1.2222129,2
41.233971,-8.5839519,1
41.2340447,0.5560861,1
41.2346057,-8.4146751,1
41.2359633,-3.6481057,1
41.2361557,-3.9309811,2
41.2366707,1.8228136,2
41.2368333,-0.0394819,1
41.237635,-8.5277489,3
41.2386315,-3.558266,1
41.2389255,-8.2922928,1
41.2390234,1.5780273,1
41.239821,-0.8047169,1
41.2401598,0.3331104,1
41.2426301,1.2488953,1
41.2427549,1.7717272,1
41.2442884,1.5197998,1
41.2454739,1.486748,1
41.2467608,1.3298797,1
41.24694415,-7.3033782535900595,1
41.2470037,0.7331063,1
41.2471667,-3.4498441,1
41.2472504,-8.6731499,1
41.2474218,-8.6468626,1
41.2487485,1.2064295,1
41.2492881,1.2957338,1
41.2499486,1.7093024,1
41.2514635,0.4855561,3
41.2518657,1.0897995,1
41.2532183,1.5917346,1
41.2532889,1.5510139,2
41.2540986,-8.3854264,1
41.2550017,1.5014781,1
41.2550768,-0.8026048,1
41.2558502,-5.7087521,1
41.2578168,-5.0146988,1
41.2578871,-0.8702262,1
41.2582596,-3.9274383,2
41.25916945,-0.1738012915197139,1
41.2594806,-4.292713,1
41.2594836,-8.7168977,1
41.2596039,-8.4725002,1
41.26104615,1.8045440418120768,1
41.2619218,1.7721357,2
41.26226165,1.9344460150257528,1
41.2627124,-8.6170635,1
41.2629186,1.1702772,1
41.2632468,1.9278131,1
41.2641367,-8.4349395,1
41.2644,-7.4791894,1
41.2655756,0.9052022,1
41.2663712,-8.3445627,1
41.2665313,-7.1820096,1
41.267642,-5.0571078,1
41.2677369,1.6037535,3
41.2683498,-8.6655057,2
41.2687846,2.0189837,2
41.2687867,1.341243,3
41.26896345,1.65708368662711,1
41.2699316,-8.0804563,1
41.270168,1.4144917,1
41.2702654,-6.4681957,1
41.2748271,-8.5739705,2
41.2773789,-8.2826293,2
41.2778415,1.4905591,6
41.2779295,1.301778330365389,1
41.2779576,-8.5535939,2
41.2791532,1.5813324,3
41.2793057,-3.4773976,2
41.2798965,0.722297,1
41.2807849,-3.6015632,1
41.2823706,-7.697963344373788,1
41.2826844,1.3990724,2
41.2835355,1.2473637,2
41.2858273,1.7222743,1
41.2860413,1.5463105995366389,3
41.2861022,1.9824173,5
41.2870067,-0.3250665,1
41.2870983,-4.68669,1
41.287275,-1.6159405,1
41.2885918,-8.3401591,1
41.2888663,-4.3263743,1
41.2890428,-2.2688917,1
41.2896264,-8.378398223742572,3
41.2896468,-5.4414699,1
41.2902063,-4.3465936,1
41.2909408,-2.1051064,1
41.2916171,-1.961786,1
41.2941236,-8.6931888,1
41.2959329,-3.9325826,1
41.29650025,-8.291056798832075,1
41.2965036,-1.8949513,3
41.2965412,-8.7253665,2
41.2972525,-3.7486519,2
41.2987043,-1.7407117,1
41.2987103,1.4267027,1
41.2988526,1.5601007,2
41.2996272,-4.4061924,1
41.3002528,1.3047385590960627,1
41.3008566,-8.5487452,1
41.3022062,1.2017275,1
41.304597,0.4237735,1
41.3050933,2.0063126,2
41.3061444,-0.7547209,2
41.3074062,-5.2160343,1
41.3074858,-4.526874,1
41.3079874,-8.137169444232523,1
41.3085496,-4.9150256,2
41.3103129,1.8114946,2
41.3104852,-2.0552546,1
41.3108464,1.3581489,1
41.3128783,-1.5377408,1
41.3129372,-5.5864446,1
41.3134945,1.6676212,2
41.3143431,-6.5012976,1
41.3145948,1.6600909,1
41.315114,-1.6421386,1
41.3151822,1.4542794,1
41.3163083,2.0156034,3
41.3174146,-6.3949234,1
41.3178397,-4.8382239,1
41.3209905,1.7211878,2
41.3212197,-8.1455091,1
41.321421650000005,1.7234463352877167,3
41.3216738,-8.3533209,1
41.3222886,0.8761351,1
41.3233679,-0.3455744,2
41.323848850000005,1.6655354344017543,2
41.3239621,-8.6983408,1
41.3246333,2.0952568,6
41.3247594,1.6897542,1
41.3254478,-3.6726875,1
41.3261022,1.6188252,2
41.3267709,0.6394575,1
41.3272812,-1.7131395,1
41.3277906,-0.4297406,1
41.3303178,-6.0365046,1
41.3304513,-5.0813732,2
41.3308294,-1.7929078,1
41.3308906,-8.6642257,1
41.3328119,1.925468,2
41.333306,2.099056,4
41.3335696,2.1112293,1
41.3341528,-5.4672646,1
41.3344078,2.0703854,1
41.33477980000001,1.985362573834708,1
41.3348301,-8.7198166,2
41.33484185,1.488215906470289,1
41.3352123,2.0734682,2
41.3357071,-3.6384171,1
41.3363471,-8.5585061,1
41.3366993,1.9970575,2
41.3370793,0.7348754,1
41.33757415,1.6026645455892554,1
41.3377248,-1.2248826,1
41.3389273,-1.2696882,1
41.3389933,1.4625495,1
41.3406511,-4.479632,1
41.3415237,-3.9334828,1
41.3418708,-6.7121674,1
41.3419664,-4.5807181,2
41.3419743,-6.9611439,1
41.3433037,-3.8243682,1
41.3440057,-8.4772021,2
41.3442061,-5.4104746,1
41.3447593,-2.198806952735952,1
41.3455324,-8.7344345,1
41.3459033,2.0413673,5
41.3463825,1.6995213,9
41.3464296,2.0381879,1
41.347873,0.9571484,1
41.3483449,1.7398358,2
41.3484145,2.0430676,1
41.3484877,2.0429512,6
41.3504414,2.0921595,5
41.3505032,1.8492996,1
41.3510315,-8.5265497,1
41.3510781,2.0832613,1
41.3517512,-5.1846146,1
41.35243010000001,1.7810830812155332,1
41.3524388,-8.4295071,1
41.35247495,2.0127569615247065,1
41.3527628,-1.6422977,2
41.354376,-1.0358405,1
41.3552695,1.7288234,1
41.3553907,-8.2397668,1
41.3555437,0.6648954,2
41.355724,2.0706225,8
41.355970850000006,1.782397796012389,2
41.3565232,1.9816276,2
41.3573519,-8.406154331985919,1
41.3575183,2.0705574,4
41.3577466,2.114587075267212,4
41.3577746,-5.7252637,1
41.3580981,-8.7475631,2
41.3598601,2.0997927,23
41.3604726,1.4018811,1
41.36070995,1.7768636569483718,1
41.36085323553308,2.0794917364680865,1
41.3609506,2.1103613,1
41.3610471,2.097280588733148,3
41.3614862,1.2932382,1
41.3615067,1.6698611,1
41.36187095,1.4406299470963453,1
41.3627931,-3.8394177,1
41.3634512,-4.5338953,4
41.3640737,0.5053309,1
41.3644619,1.7530702,1
41.3647716,-8.1989321,1
41.3652089,-6.1117432,1
41.366193,1.7285674,1
41.3667638,-3.5461026,1
41.3667951,2.0570346,6
41.3672764,2.015569,3
41.3677754,-4.1130681,1
41.3682778,2.0712103,1
41.3683337,1.1530775,1
41.3687006,2.0174512,5
41.37014485,-8.406182527892016,1
41.3709297,-4.6715674,2
41.3715156,1.6893989,1
41.3726057,-3.6130716,1
41.3728321,-8.313292187069736,1
41.3731411,2.0941746,1
41.3733534,-0.4374667,1
41.3737643,-8.0154644,1
41.37405,0.302638,2
41.3743421,-8.427799,1
41.375032,-5.8969805,1
41.3760162,2.096514953112759,2
41.3766679,1.7186912,1
41.3767158,-8.3083651,1
41.3776796,2.0899722,2
41.37861285,-8.338592961173063,1
41.3787368,-8.6809731,1
41.3794188,-8.7598689,5
41.3795632,-5.4089484,1
41.37975615,-8.482270899464366,1
41.37997065,2.0911754420236397,2
41.38086635,2.0462358871848743,1
41.3812851,2.0446381,6
41.3815832,2.0750677,3
41.3828939,2.1774322,7
41.3830085,2.1716128,2
41.3832975,1.7961019,1
41.3841182,2.0060991,1
41.3844582,1.7209214,1
41.3848171,1.0491468725760629,1
41.3850727,-8.4192153,1
41.3854214,1.6108158,2
41.3867363,-8.447633505603523,1
41.38674796513951,2.1802125798699303,1
41.3870824,2.0233111,1
41.387394,1.5724123,1
41.3874758,-8.3697895,1
41.3875574,1.6632965,1
41.3877623,1.9320806,2
41.3879363,-8.0002089,1
41.3887733,-5.2633186,1
41.390279,2.001387,1
41.3902814,-3.5898394,1
41.3934113,2.166130276824424,1
41.3934193,2.0099482,5
41.3934992,-8.3834061,1
41.3949661,0.7194703,1
41.3952451,1.2772435,1
41.3957782,1.7680674,1
41.3963215,1.8521248,2
41.3964186,1.9585925,4
41.3965477,1.1023184,6
41.3966648,-4.4717308,1
41.39712655,-1.3225480526609128,1
41.39919087241369,2.1648560805632826,1
41.3997643,-4.3150702,6
41.4021751,-6.0415358,1
41.40284,-1.1681774,1
41.4045506,1.700349,1
41.4045923,-4.4258466,1
41.4048174,-8.4036651,1
41.40540345,2.135821961164978,1
41.405509,-8.5294039,3
41.4065175,-8.5187481,5
41.40669425,2.071243092789474,1
41.4079032,-0.460746,2
41.4081159,-8.749970233474574,1
41.408922057961554,2.1709259283528364,1
41.4110003,-4.8292775,1
41.4111525,-7.9524216,1
41.4113625,-7.1643506,1
41.4115065,2.1447031,1
41.4129785,-4.9597533,1
41.4129938,1.9686869,3
41.4135073,-5.7529143,1
41.4138087,2.0159626,4
41.4139112,-4.7900363,1
41.4144224,-4.9071263,2
41.4149606,1.6511517,1
41.4150936,2.2160851,1
41.4155608,-4.1601082,1
41.41583695,-8.575665701854767,1
41.4166171,1.9338636,1
41.4176191,1.7113804,1
41.41762727792792,-77.06985792193275,1
41.4178466,-8.3848352,1
41.4191988,0.3520585,3
41.4195795,-3.3763517,1
41.420021,1.9710875,1
41.4203693,2.2097125,13
41.4221759,-1.3804337,1
41.4222952,-7.9867602,1
41.4223425,1.9969904,5
41.4236202,1.2031023,1
41.4238893,0.9402904,1
41.4244663,1.7863949,14
41.42469645,1.789819840595757,3
41.4248588,-0.4976071,2
41.425096,0.8603483,1
41.4258579,-4.0610194,1
41.4264657,-8.2964093,1
41.4268136,0.5929872,1
41.4304832,2.2182775,7
41.4305877,-4.664366,2
41.4316769,-5.5668032,1
41.4324961,1.8614458306231207,1
41.4333188,2.0890218,1
41.4339406,2.176342713477319,1
41.4352327,-5.7031344,1
41.4354738,-1.8406491,1
41.4355527,-5.0182207,1
41.4364229,2.0099593,3
41.4365689,1.5878667,3
41.4369818,-8.5381824,2
41.4371126,2.0702262,1
41.4383641,-1.2431728,1
41.4387442,-8.3847589,1
41.4395446,-8.4171938,1
41.4417677,-8.2955712,4
41.4428719,-1.5673188,1
41.4428832,-96.5547878,1
41.4432554,-4.4602885,1
41.4433109,-5.12548,1
41.4443329,-8.3363725,1
41.4453774,1.2469434,1
41.445392,-4.3827406,1
41.4463416,1.7298578,1
41.4463897,-5.7319384,2
41.4469299,1.975196347707848,1
41.4477984,2.1762713,2
41.4478853,2.0731251,4
41.4493539,2.248254,4
41.450038,1.8994527,3
41.4502597,-8.389347512924518,1
41.4510253,2.2079477,2
41.451406,-8.1708502,1
41.4515626,2.2083371,9
41.4518183,1.972476,4
41.4532748,-8.555469638480574,3
41.45354118849287,2.2534452147830537,1
41.4535893,1.7017388,2
41.4537105,2.1935612,1
41.4547553,-8.3655247,1
41.4551755,1.1782848,1
41.45624895,1.9570681456828147,1
41.4562644,2.0550012,1
41.456944,-4.8625389,2
41.4590137,-8.0328498,1
41.4591786,0.3596468,1
41.4594249,0.5610144,1
41.4597416,1.9154629,1
41.4599073,2.050516,3
41.4603461,2.0880488,1
41.4619367,-8.5386196,1
41.4627909,1.6652161,4
41.4632879,-5.6556087,1
41.4636665,0.4118677,1
41.464177,-6.5775478,1
41.4661935,-2.8608847,2
41.4666983,2.2789654,2
41.4675071,-8.497075093328993,1
41.467969,2.0782386,5
41.4681755,1.8253181,2
41.4684604,-5.9637537,1
41.4685556,-8.573917411029903,1
41.4690736983181,2.0610801419690907,1
41.46911225,2.062468978333334,1
41.4707603,2.0415723,1
41.4709074,-4.6468964,1
41.4712798,-8.3384362,1
41.4716695,2.1798272,3
41.4728371,0.3348579,1
41.4728432,2.0817809,12
41.4729806,1.534607,1
41.4739181,1.8586831,2
41.4740378,2.0851504,1
41.4744315,-4.5924457,2
41.4765136,1.9832978,2
41.4768774,-4.7707764,1
41.4769177,1.9283971,2
41.4770874,1.7884759,1
41.47739425,1.635018453270908,2
41.4777846,-1.3732802,3
41.4787706,-4.5887736,1
41.4796899,2.3118347,4
41.4797449,1.88086191462368,2
41.4803445,-5.6040598,1
41.4806517,-5.2852187,1
41.4819226,2.2689473,2
41.4821901,-5.4826702,1
41.4823115,2.1869985,2
41.4837101,2.1842152,1
41.4870645,-2.5335988,3
41.4892145,-0.5263539,2
41.489615,-7.1774792,1
41.49020005,-8.664353008535151,1
41.4910324,2.1374969,6
41.49217,-5.6818833,1
41.49234,-4.19362,1
41.4926822,2.3605846,5
41.4932429,1.8747348,3
41.4936194,2.0319476,6
41.493707,-3.9626492,1
41.4939531,0.4591083,2
41.4951155,2.1914633,2
41.4952867,2.2942758,1
41.4954894,2.1994053,2
41.4956718,-2.2018225,1
41.4958498,1.0039347,1
41.4959372,-6.2736243,1
41.4970697,2.3214331,5
41.4979089,-0.1511751,1
41.4980663,0.7663389,1
41.4993372,2.1573095,2
41.5004581,1.0755336,1
41.5007614,-7.6442868,1
41.500851,-5.00053,2
41.502237,0.9618187,1
41.5025932,2.0800563,8
41.5026351,1.8110722,1
41.5027019,-6.9761157,1
41.5033002,0.0641195,1
41.5036208,1.3431045,1
41.5037998,-1.403761,1
41.5042238,2.3867471,1
41.5064041,2.3913883,3
41.5070732,-1.0309569,1
41.5076668,2.3437394,4
41.5078201,2.1153392,5
41.5084468,-6.773302360533066,1
41.5090909,-4.4593002,3
41.5102875,-4.31692,2
41.5112469,-4.943187697680863,1
41.5113985,-0.6286721,1
41.5121927,-4.6398863,5
41.5122172,2.2379134,4
41.51235605,-8.44835231893892,1
41.5136392,-7.9878132,1
41.5139877,2.1912073,3
41.5143347,1.6247546,1
41.51604735,-8.483833859911854,1
41.5163595,2.3592879,3
41.5172534,2.1265942,14
41.51767995,1.7038249129373848,1
41.5179063,-4.8673384,2
41.5194769,1.7082922,2
41.5196507,-7.7936942,1
41.5198995,-2.8123721,1
41.5203322,0.8684098,3
41.5204464,1.9024126,2
41.5210138,0.3515596,2
41.5211079,-8.785518172736339,2
41.5214162,0.6200114,1
41.5214264,2.1680323,1
41.5216802,2.1943094878324456,1
41.5216923,1.7526335,2
41.5216963,-5.3939824,3
41.5217157,2.1942554,2
41.5222363,-1.3464441,1
41.5242688,-1.6007204,1
41.5262354,2.3676258,2
41.5265763,1.9560471,1
41.5271023,-2.8966751,1
41.5274546,-3.7545241,1
41.5276986,2.3925117,2
41.528402150000005,2.033451695297567,3
41.52851,2.2374755,2
41.5287269,-8.6474601,1
41.52874,-4.75207,1
41.52883275,2.1975340784060187,1
41.5291782,-5.9897045,1
41.53,1.684787,1
41.5300604,2.088565211175556,2
41.530143,2.0820052,6
